Zipcode,Latitude,Longitude,City,County,Metro,State,MedianPriceAll,MedianPrice1Bed,MedianPrice2Bed,MedianPrice3Bed,MedianPrice4Bed,MedianPrice5PlusBed
60156,42.203613,-88.320701,Lake in the Hills,McHenry,Chicago,IL,217900,71700,134900,209700,252000,283300
60172,41.97985,-88.089628,Roselle,Du Page,Chicago,IL,244700,84200,167700,249100,334600,439200
60187,41.87272,-88.112442,Wheaton,Du Page,Chicago,IL,292400,105000,171600,302800,486100,574800
60188,41.915737,-88.129434,Carol Stream,Du Page,Chicago,IL,236900,89800,164500,223500,309800,368800
60201,42.056214,-87.692402,Evanston,Cook,Chicago,IL,395200,206800,296500,464800,697400,1029000
60202,42.030355,-87.685549,Evanston,Cook,Chicago,IL,271900,159100,202200,317700,545900,1018400
60302,41.894609,-87.789711,Oak Park,Cook,Chicago,IL,353700,113200,170300,399300,610000,743300
60453,41.713436,-87.75256,Oak Lawn,Cook,Chicago,IL,180700,67600,88100,198600,230700,268600
60514,41.795689,-87.962155,Clarendon Hills,Du Page,Chicago,IL,447200,86800,185600,363100,694300,1159500
60525,41.78383,-87.871802,La Grange,Cook,Chicago,IL,335100,99300,144000,357300,560100,741500
60527,41.743074,-87.929214,Burr Ridge,Du Page,Chicago,IL,342500,86200,141500,245400,629100,1125000
60540,41.76467,-88.145428,Naperville,Du Page,Chicago,IL,389300,175100,192100,321100,428800,574300
60563,41.790146,-88.203829,Naperville,Du Page,Chicago,IL,301700,95200,174200,263400,409300,588100
60614,41.922714,-87.649577,Chicago,Cook,Chicago,IL,412900,241400,412600,639400,1132700,2282400
60618,41.946962,-87.702548,Chicago,Cook,Chicago,IL,336700,194200,276500,461400,658800,941400
60630,41.972071,-87.756569,Chicago,Cook,Chicago,IL,288000,119600,186000,307000,356900,377000
60634,41.946189,-87.806117,Chicago,Cook,Chicago,IL,248800,139200,192500,258200,297400,318100
60641,41.946606,-87.746787,Chicago,Cook,Chicago,IL,279000,121400,153400,303600,335200,361500
60647,41.921215,-87.701028,Chicago,Cook,Chicago,IL,335400,240100,332500,466000,689800,597700
60657,41.940293,-87.646857,Chicago,Cook,Chicago,IL,328100,219500,383400,573000,937400,1471900
60707,41.921853,-87.807282,Elmwood Park,Cook,Chicago,IL,249500,82400,148400,264400,285900,298300
61554,40.539343,-89.61832,Pekin,Tazewell,Peoria,IL,91800,53500,69700,101000,118800,107700
61603,40.712882,-89.576722,Peoria,Peoria,Peoria,IL,51800,39100,43900,56500,63200,87500
61604,40.705715,-89.653644,Peoria,Peoria,Peoria,IL,70900,42000,58700,81800,98200,119100
61611,40.713242,-89.535841,East Peoria,Tazewell,Peoria,IL,124000,60500,76600,130500,142400,121900
61614,40.759136,-89.604123,Peoria,Peoria,Peoria,IL,126800,45600,86900,126000,173300,233600
61701,40.476769,-88.992994,Bloomington,McLean,Bloomington,IL,105900,73100,89500,117400,155400,199200
62040,38.725838,-90.111791,Granite City,Madison,St. Louis,IL,74800,48900,61400,84700,93300,87100
63017,38.651309,-90.531216,Chesterfield,Saint Louis,St. Louis,MO,351100,319900,218800,304900,380600,414800
63021,38.56984,-90.545689,Ballwin,Saint Louis,St. Louis,MO,230900,169000,140600,207400,317500,376900
63084,38.4219,-91.019289,Union,Franklin,St. Louis,MO,118500,75900,101500,149200,176700,250400
63090,38.535267,-91.048832,Washington,Franklin,St. Louis,MO,150900,105400,114800,174100,236600,291500
63105,38.644308,-90.328202,Clayton,Saint Louis,St. Louis,MO,565700,155700,302400,592600,776800,1078500
63114,38.702256,-90.363674,Overland,Saint Louis,St. Louis,MO,77200,59900,71500,86900,99700,141700
63119,38.588449,-90.351341,Webster Groves,Saint Louis,St. Louis,MO,220400,146800,178500,238500,374900,528600
63122,38.58119,-90.417981,Kirkwood,Saint Louis,St. Louis,MO,276200,109100,185600,274700,438000,557600
63129,38.458675,-90.316506,Oakville,Saint Louis,St. Louis,MO,209200,81000,124600,197200,275700,301900
63130,38.665066,-90.325307,University City,Saint Louis,St. Louis,MO,206100,77400,90000,211600,384200,465400
63135,38.749681,-90.298718,Ferguson,Saint Louis,St. Louis,MO,62700,45400,55400,68400,110700,170700
63141,38.658285,-90.458195,Creve Coeur,Saint Louis,St. Louis,MO,443700,79400,156900,333100,549300,763000
63146,38.697686,-90.474667,Creve Coeur,Saint Louis,St. Louis,MO,208600,75000,130600,206100,246800,287100
63301,38.858035,-90.463316,Saint Charles,Saint Charles,St. Louis,MO,172400,122600,148300,169800,263600,328400
63304,38.703508,-90.667522,Weldon Spring,Saint Charles,St. Louis,MO,228500,118800,145600,213700,274300,414300
63701,37.335872,-89.575814,Cape Girardeau,Cape Girardeau,Cape Girardeau,MO,149300,116000,111600,143700,169700,201800
63775,37.711324,-89.877614,Perryville,Perry,,MO,120200,83800,92500,133400,120400,138200
64068,39.258315,-94.389653,Liberty,Clay,Kansas City,MO,167800,171400,129400,152000,243900,280000
64111,39.05758,-94.593879,Kansas City,Jackson,Kansas City,MO,175200,137300,161400,185600,235100,292700
64114,38.957802,-94.598599,Kansas City,Jackson,Kansas City,MO,163300,115100,130100,182500,239700,303600
64119,39.209967,-94.514665,Kansas City,Jackson,Kansas City,MO,124300,142800,101300,122200,223200,217000
65803,37.283189,-93.289821,Springfield,Greene,Springfield,MO,78800,40300,55200,91600,164800,209800
67410,38.956476,-97.21909,Abilene,Dickinson,,KS,104400,78400,82800,109200,122300,142600
67846,38.034156,-100.768068,Garden City,Finney,Garden City,KS,138400,92200,120400,143200,183000,218100
68022,41.279953,-96.250786,Omaha,Douglas,Omaha,NE,280500,443300,292800,227000,356100,570000
68104,41.295431,-96.002289,Omaha,Douglas,Omaha,NE,101700,67000,85800,107500,124600,143800
68107,41.210119,-95.9542,Omaha,Douglas,Omaha,NE,92800,65300,79300,102000,112500,121000
68111,41.295458,-95.964916,Omaha,Douglas,Omaha,NE,69300,61700,63500,75100,83000,97100
68154,41.265139,-96.114445,Omaha,Douglas,Omaha,NE,214400,232200,173200,188400,273600,389400
68502,40.78581,-96.698002,Lincoln,Lancaster,Lincoln,NE,139300,85100,118600,157800,207700,344400
68516,40.735276,-96.64279,Lincoln,Lancaster,Lincoln,NE,235200,329100,212700,221500,318700,398800
68701,42.019825,-97.442556,Norfolk,Madison,Norfolk,NE,162000,106100,132800,169800,175400,177800
68801,40.947669,-98.292138,Grand Island,Hall,Grand Island,NE,131500,97000,117900,150200,175500,168200
68803,40.956077,-98.414575,Grand Island,Hall,Grand Island,NE,165500,115900,131000,175800,205900,249600
71104,32.483775,-93.731646,Shreveport,Caddo,Shreveport,LA,110700,54900,87300,112600,162100,246800
71106,32.378491,-93.730669,Shreveport,Caddo,Shreveport,LA,148400,50800,49900,90900,346200,539000
71109,32.467911,-93.813872,Shreveport,Caddo,Shreveport,LA,52300,49100,49400,55400,73200,79400
71913,34.449239,-93.094266,Hot Springs,Garland,Hot Springs,AR,149400,105400,102800,150800,271700,412200
75205,32.835893,-96.795514,University Park,Dallas,Dallas-Fort Worth,TX,1307700,189500,424100,1121400,1638100,3206600
75225,32.864887,-96.790359,Dallas,Dallas,Dallas-Fort Worth,TX,1212200,186700,373200,1011400,1506900,2289500
76135,32.836325,-97.469908,Fort Worth,Tarrant,Dallas-Fort Worth,TX,169400,168100,109300,164000,223000,225300
80002,39.794822,-105.105292,Arvada,Jefferson,Denver,CO,332200,222400,290000,340700,423200,499700
80003,39.825373,-105.063525,Arvada,Jefferson,Denver,CO,334300,188900,275600,336100,349600,358500
80005,39.85165,-105.131418,Arvada,Jefferson,Denver,CO,415800,181700,269500,406800,467100,487300
80013,39.661404,-104.765658,Aurora,Arapahoe,Denver,CO,312700,170100,280500,320800,364600,384300
80015,39.62732,-104.779035,Centennial,Arapahoe,Denver,CO,369800,163800,269300,355200,427000,471700
80016,39.599458,-104.707606,Aurora,Arapahoe,Denver,CO,509600,491900,416900,480500,565400,622000
80020,39.930782,-105.074287,Broomfield,Broomfield,Denver,CO,363100,306800,322500,355000,425800,472500
80027,39.950806,-105.159495,Louisville,Boulder,Boulder,CO,549000,269000,423900,527100,631200,731700
80104,39.276134,-104.832238,Castle Rock,Douglas,Denver,CO,368200,413000,310300,353600,427100,478900
80108,39.44552,-104.853001,Castle Rock,Douglas,Denver,CO,578300,923100,495100,529800,618100,852000
80112,39.576926,-104.857826,Centennial,Arapahoe,Denver,CO,429200,244700,303900,425700,570200,617500
80113,39.644445,-104.965111,Englewood,Arapahoe,Denver,CO,407000,314000,359200,437000,1879700,2847000
80120,39.593836,-105.01146,Littleton,Arapahoe,Denver,CO,410500,201700,333500,415000,528700,642000
80122,39.580309,-104.954917,Centennial,Arapahoe,Denver,CO,426200,159600,266200,413300,495700,598800
80123,39.61601,-105.069449,Denver,Denver,Denver,CO,383900,194300,295000,383100,519700,560000
80124,39.532889,-104.891089,Lone Tree,Douglas,Denver,CO,527100,377900,437500,458700,662000,640500
80126,39.540572,-104.958557,Highlands Ranch,Douglas,Denver,CO,486800,544400,345600,434900,569800,655300
80127,39.530726,-105.164344,Ken Caryl,Jefferson,Denver,CO,436200,212800,314700,408600,515600,616500
80128,39.563846,-105.079066,Ken Caryl,Jefferson,Denver,CO,380300,202200,258800,371900,456600,493200
80134,39.485499,-104.778638,Parker,Douglas,Denver,CO,444200,246100,297500,413600,495800,569500
80138,39.517532,-104.670911,Parker,Douglas,Denver,CO,477200,614200,358100,458600,515700,571800
80204,39.734837,-105.020395,Denver,Denver,Denver,CO,330400,306000,319900,348800,424200,529200
80205,39.758857,-104.962829,Denver,Denver,Denver,CO,421700,329700,398000,478400,554800,680100
80209,39.706581,-104.96575,Denver,Denver,Denver,CO,694900,303300,612200,817800,1210700,1586100
80210,39.676626,-104.962315,Denver,Denver,Denver,CO,573400,378900,497900,691300,1059000,1091400
80211,39.767444,-105.019736,Denver,Denver,Denver,CO,490100,368400,465800,569900,657300,732500
80212,39.772047,-105.048027,Denver,Denver,Denver,CO,461400,373600,448800,520600,617700,
80214,39.743312,-105.069025,Lakewood,Jefferson,Denver,CO,348400,181600,305300,378900,398300,428800
80218,39.731085,-104.970674,Denver,Denver,Denver,CO,418400,236800,409700,717600,984700,1202700
80219,39.695293,-105.035601,Denver,Denver,Denver,CO,272700,229500,260700,287500,304100,361100
80221,39.817067,-105.011035,Sherrelwood,Adams,Denver,CO,282300,289100,272000,283300,291800,329000
80226,39.712845,-105.091519,Lakewood,Jefferson,Denver,CO,358300,187300,277700,360100,381800,398300
80227,39.666287,-105.089746,Lakewood,Jefferson,Denver,CO,364200,174800,232500,378100,440400,512800
80228,39.69499,-105.173144,Lakewood,Jefferson,Denver,CO,410400,184000,231300,411900,431200,437200
80301,40.049468,-105.201421,Boulder,Boulder,Boulder,CO,538200,265400,322200,576000,716900,926300
80302,40.043465,-105.372324,Boulder,Boulder,Boulder,CO,797800,324000,640300,849800,1282200,1538600
80303,39.973222,-105.209276,Boulder,Boulder,Boulder,CO,634800,314000,417400,660900,836400,1026400
80401,39.718726,-105.236031,Golden,Jefferson,Denver,CO,501300,259300,333000,480100,622600,661900
80403,39.836967,-105.299574,Golden,Jefferson,Denver,CO,517000,276600,390100,505700,651100,740600
80433,39.477721,-105.262386,Conifer,Jefferson,Denver,CO,467600,285300,382700,472700,553500,724500
80439,39.634422,-105.440245,Evergreen,Jefferson,Denver,CO,545400,238100,354700,527000,682700,903700
80501,40.164837,-105.103179,Longmont,Boulder,Boulder,CO,316300,252400,286100,318100,351100,384400
80517,40.384744,-105.586376,Estes Park,Larimer,Fort Collins,CO,410200,212500,313700,444800,581300,813500
80521,40.594597,-105.127416,Fort Collins,Larimer,Fort Collins,CO,329500,221600,292800,330600,376500,437000
80524,40.646857,-105.029513,Fort Collins,Larimer,Fort Collins,CO,372900,239700,310600,358500,472700,588900
80525,40.529861,-105.036641,Fort Collins,Larimer,Fort Collins,CO,369200,197200,269200,363000,416500,479800
80537,40.363199,-105.176682,Loveland,Larimer,Fort Collins,CO,307600,227800,260500,301600,377600,430700
80631,40.442868,-104.673072,Greeley,Weld,Greeley,CO,202900,156200,181600,202700,224200,251900
80634,40.403315,-104.792917,Greeley,Weld,Greeley,CO,273500,175000,214900,277200,297100,335400
80816,38.857741,-105.315864,Florissant,Teller,Colorado Springs,CO,238500,152300,219600,257000,335900,463900
80829,38.829017,-104.935144,Manitou Springs,El Paso,Colorado Springs,CO,347900,186900,248100,374600,395800,456000
80863,39.019995,-105.113586,Woodland Park,Teller,Colorado Springs,CO,308300,154900,214700,300900,383400,450500
80903,38.831526,-104.815062,Colorado Springs,El Paso,Colorado Springs,CO,225400,153200,214700,255900,324800,353100
80904,38.860829,-104.876163,Colorado Springs,El Paso,Colorado Springs,CO,252500,161900,206400,263900,341600,443700
80905,38.81891,-104.838348,Colorado Springs,El Paso,Colorado Springs,CO,220500,142300,166600,250300,341500,376700
80906,38.752602,-104.878232,Colorado Springs,El Paso,Colorado Springs,CO,334700,148100,187400,266900,454200,599500
80909,38.853475,-104.775218,Colorado Springs,El Paso,Colorado Springs,CO,219100,149000,184800,221500,250100,280700
80910,38.812066,-104.77458,Colorado Springs,El Paso,Colorado Springs,CO,187500,136000,163600,192800,207200,225000
80917,38.886168,-104.745264,Colorado Springs,El Paso,Colorado Springs,CO,237400,141500,163400,236400,261900,274100
80918,38.910393,-104.780362,Colorado Springs,El Paso,Colorado Springs,CO,259400,84700,196200,249600,278000,320800
80919,38.928208,-104.852626,Colorado Springs,El Paso,Colorado Springs,CO,367000,153800,185500,333300,394100,451600
81004,38.044054,-104.71441,Pueblo,Pueblo,Pueblo,CO,87600,62900,82200,94600,125000,133200
81122,37.351492,-107.475814,Bayfield,La Plata,Durango,CO,277600,193400,250400,298800,353900,474800
81435,37.908208,-107.860545,Mountain Village,San Miguel,,CO,818000,274500,567500,1038100,2045500,4078600
81501,39.071848,-108.547131,Grand Junction,Mesa,Grand Junction,CO,173400,118800,153800,178000,216100,284100
81506,39.123368,-108.531757,Grand Junction,Mesa,Grand Junction,CO,276900,89100,175600,278300,343500,434400
81623,39.24658,-107.162855,Carbondale,Garfield,Glenwood Springs,CO,606900,379500,430100,574700,751700,1091600
82601,43.05894,-106.439816,Casper,Natrona,Casper,WY,169200,137000,153400,197800,242900,278200
82604,42.857603,-106.770764,Casper,Natrona,Casper,WY,179400,149200,155000,209300,257500,360500
83301,42.400555,-114.524876,Twin Falls,Twin Falls,Twin Falls,ID,156400,91400,105800,155200,179300,224700
83316,42.619859,-114.882859,Buhl,Twin Falls,Twin Falls,ID,140300,72400,91500,147800,196900,283500
83402,43.534886,-112.174467,Idaho Falls,Bonneville,Idaho Falls,ID,134500,80600,100700,132200,141900,159200
83501,46.208729,-116.913734,Lewiston,Nez Perce,Lewiston,ID,180900,105100,143500,179000,201600,220500
83686,43.492217,-116.607705,Nampa,Canyon,Boise City,ID,169900,98200,118000,155000,206900,281600
83705,43.561558,-116.214363,Boise,Ada,Boise City,ID,180100,142900,157100,181100,220100,265200
83706,43.591442,-116.194224,Boise,Ada,Boise City,ID,224800,117100,163100,226900,307700,342700
83805,48.867051,-116.540728,Bonners Ferry,Boundary,,ID,213400,161000,185700,208800,250200,299100
84043,40.410762,-111.87679,Lehi,Utah,Provo,UT,304700,302500,246100,277100,329700,352300
84105,40.738309,-111.859559,Salt Lake City,Salt Lake,Salt Lake City,UT,359300,280300,304000,363500,410300,474900
84106,40.706763,-111.855656,Salt Lake City,Salt Lake,Salt Lake City,UT,286900,207000,228400,291900,320000,359600
84119,40.700258,-111.946425,West Valley City,Salt Lake,Salt Lake City,UT,188500,91400,150100,182600,205600,219900
84770,37.185988,-113.609694,Saint George,Washington,St. George,UT,220800,106300,146400,215400,293700,355400
89014,36.061718,-115.058058,Henderson,Clark,Las Vegas,NV,238100,80700,127200,234500,286900,340000
89107,36.171241,-115.209288,Las Vegas,Clark,Las Vegas,NV,151400,68700,90000,144400,181500,254800
89119,36.084721,-115.146129,Las Vegas,Clark,Las Vegas,NV,143700,65400,94600,193200,228700,294500
89128,36.196814,-115.264363,Las Vegas,Clark,Las Vegas,NV,213500,82100,119400,215000,301100,363900
89129,36.233315,-115.29015,Las Vegas,Clark,Las Vegas,NV,249600,110300,166900,228500,295100,363600
89135,36.100973,-115.375908,Las Vegas,Clark,Las Vegas,NV,376800,241200,339300,349200,433400,592500
89183,35.995843,-115.157612,Las Vegas,Clark,Las Vegas,NV,235100,96000,180200,222500,281500,369100
90002,33.949099,-118.246737,Los Angeles,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,339000,294000,320200,345800,358200,401200
90006,34.048041,-118.294177,Los Angeles,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,655400,514900,583000,704300,817500,907600
90011,34.00709,-118.258681,Los Angeles,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,388800,323800,361200,402700,419000,467800
90016,34.028331,-118.354338,Los Angeles,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,627800,405900,570200,677600,732200,901600
90020,34.066379,-118.30987,Los Angeles,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,501000,306100,445400,697600,3073600,4220500
90022,34.023728,-118.156275,East Los Angeles,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,421400,356600,401800,441700,473800,527900
90024,34.065723,-118.434969,Los Angeles,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,1176400,580800,923000,1951200,2704200,3808000
90025,34.045421,-118.445873,Los Angeles,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,885900,547500,829600,1048900,1511700,1891300
90026,34.080017,-118.262643,Los Angeles,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,862100,688500,819400,930700,1085400,1191200
90032,34.078195,-118.185501,Los Angeles,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,500900,413200,473200,521600,564800,627300
90034,34.030578,-118.399613,Los Angeles,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,1050100,589000,917900,1154700,1432900,1918000
90036,34.07041,-118.350411,Los Angeles,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,1632600,428600,1215200,1620100,1949900,2445300
90039,34.111885,-118.261033,Los Angeles,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,822700,644900,780500,867500,1020000,1172800
90041,34.137412,-118.207607,Los Angeles,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,809100,641000,741500,841900,942800,1087400
90042,34.114708,-118.192098,Los Angeles,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,673100,529800,613100,732500,799200,862000
90043,33.988505,-118.336358,Los Angeles,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,611700,390100,531400,637000,694800,815300
90044,33.952725,-118.291904,Los Angeles,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,406800,343600,375900,422200,442200,496200
90046,34.10781,-118.362247,Los Angeles,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,1303800,520300,1014700,1634600,2265700,2767500
90049,34.09254,-118.491064,Los Angeles,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,2383900,608500,1039200,2278400,2972200,5290400
90063,34.045105,-118.185914,East Los Angeles,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,410600,345200,394200,424700,457200,499800
90064,34.037251,-118.423573,Los Angeles,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,1360000,746800,1003500,1377900,1798400,2531000
90065,34.112272,-118.225496,Los Angeles,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,751900,585700,685100,789100,870700,968200
90066,34.002028,-118.430656,Los Angeles,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,1224300,522800,978600,1276700,1552400,1778200
90068,34.129772,-118.330989,Los Angeles,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,1392400,703900,1100100,1501300,1875600,2409200
90210,34.100517,-118.414712,Beverly Hills,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,4892500,912900,1564400,2905500,5479400,8726200
90212,34.06221,-118.401966,Beverly Hills,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,2192400,751300,1343100,2079800,3118600,3367700
90221,33.885624,-118.205918,Compton,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,368600,316800,349200,377000,407700,416100
90230,33.997862,-118.393617,Culver City,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,858800,408100,567300,1017500,1238000,1413000
90241,33.940445,-118.129022,Downey,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,592400,183600,514200,589500,687100,873200
90242,33.921793,-118.140588,Downey,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,501700,333800,449900,503100,542000,656100
90254,33.864259,-118.399303,Hermosa Beach,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,1477200,624700,1229600,1479500,1899600,2812500
90255,33.979248,-118.217438,Huntington Park,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,419000,342100,397200,429900,461400,535200
90272,34.08746,-118.544232,Los Angeles,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,2662400,676100,1918300,2325000,2996800,4641900
90277,33.830006,-118.387124,Redondo Beach,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,1146500,610900,879300,1167800,1378000,1676100
90278,33.873215,-118.37036,Redondo Beach,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,925100,601000,739800,910600,1047100,1254800
90280,33.944159,-118.192761,South Gate,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,417300,351000,399000,428500,457900,521300
90291,33.993396,-118.465193,Los Angeles,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,1663700,1439400,1455200,1749200,2079300,2344200
90293,33.947305,-118.439841,Los Angeles,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,679900,469400,657300,1436700,1729900,2326100
90403,34.030755,-118.492101,Santa Monica,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,1270800,658700,1209900,1645600,2652300,3064600
90405,34.011312,-118.469762,Santa Monica,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,1534300,605300,1409200,1750300,2144900,2419900
90501,33.833744,-118.314022,Torrance,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,651100,378600,560000,654700,786600,872200
90503,33.840398,-118.353715,Torrance,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,828900,413700,603500,816300,919600,1010400
90505,33.807882,-118.347957,Torrance,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,905800,441400,666800,875600,984900,1122500
90601,34.00784,-118.030271,Whittier,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,542600,306600,460300,535900,623900,750500
90621,33.874224,-117.993368,Buena Park,Orange,Los Angeles-Long Beach-Anaheim,CA,536900,449700,457700,529500,665000,754000
90630,33.818477,-118.038307,Cypress,Orange,Los Angeles-Long Beach-Anaheim,CA,649200,404100,462300,606700,698900,730600
90631,33.942708,-117.952483,La Habra,Orange,Los Angeles-Long Beach-Anaheim,CA,571800,272100,439800,564300,719200,924700
90650,33.906956,-118.08264,Norwalk,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,444800,246200,410800,448100,487400,511800
90706,33.887821,-118.12725,Bellflower,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,491400,418600,437600,495200,553300,638200
90715,33.841027,-118.079141,Lakewood,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,492800,339900,346400,490600,531100,547400
90723,33.898883,-118.166629,Paramount,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,392500,244400,353600,420000,462000,529700
90732,33.74212,-118.312878,Los Angeles,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,607500,314300,491300,698900,760000,890800
90744,33.779284,-118.261723,Los Angeles,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,419700,326400,372400,428800,466600,535800
90803,33.756289,-118.130636,Long Beach,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,872000,407900,751700,1014600,1213100,1560300
90805,33.864617,-118.180567,Long Beach,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,422300,322900,399200,435100,486000,538100
90806,33.805401,-118.187701,Long Beach,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,500100,359900,479800,508500,543100,624400
90807,33.82774,-118.17482,Long Beach,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,626600,247200,552400,660100,763500,938100
90814,33.771616,-118.143631,Long Beach,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,704900,327600,600800,894000,1121300,1284200
90815,33.794348,-118.116391,Long Beach,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,656600,306800,575700,655900,727200,830300
91001,34.194489,-118.138263,Altadena,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,776700,570900,690900,781800,986300,1361600
91016,34.1528,-118.000482,Monrovia,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,628900,480800,566200,631900,713500,1009400
91024,34.168771,-118.050216,Sierra Madre,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,952400,599700,765600,968600,1215300,1438000
91030,34.108957,-118.156615,South Pasadena,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,1218700,568600,879600,1206700,1517600,1959800
91040,34.261962,-118.336078,Los Angeles,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,577100,467600,495700,574100,694000,848200
91042,34.322618,-118.23757,Los Angeles,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,568300,417600,485100,592300,694200,792700
91104,34.165356,-118.123751,Pasadena,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,771700,571100,690400,800200,904300,1084000
91105,34.13946,-118.166649,Pasadena,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,1209200,551200,901100,1237300,1864200,2736600
91107,34.155533,-118.086178,Pasadena,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,840900,393900,692400,854700,1176700,1775500
91202,34.168366,-118.267771,Glendale,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,775100,377500,606500,856800,1227500,1455100
91206,34.160359,-118.213769,Glendale,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,806100,333400,485100,899700,1208000,1383700
91207,34.181293,-118.260277,Glendale,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,1036000,336700,880100,1004900,1328300,1614700
91214,34.236302,-118.249185,Glendale,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,802400,484400,680800,812000,956100,1159300
91301,34.123286,-118.758541,Agoura Hills,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,804400,385300,446800,732400,877200,1655900
91302,34.123305,-118.671025,Calabasas,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,1366100,428200,497200,1018200,1416000,2418600
91311,34.293338,-118.603118,Los Angeles,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,616700,410500,403500,556500,702300,895600
91316,34.160236,-118.515472,Los Angeles,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,655700,256700,477100,702700,1077200,1952700
91321,34.36811,-118.489038,Santa Clarita,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,480400,212100,288600,488800,609500,699700
91331,34.255442,-118.421314,Los Angeles,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,446100,340400,409100,446200,471600,506800
91340,34.286687,-118.43508,San Fernando,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,436500,358400,407500,441900,471300,504400
91342,34.326584,-118.382261,Los Angeles,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,479700,371500,401100,473900,522500,575200
91350,34.440891,-118.501747,Santa Clarita,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,528300,251900,354800,509600,575600,675500
91355,34.439855,-118.644401,Santa Clarita,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,546300,291600,384400,551600,605800,651700
91360,34.212805,-118.882179,Thousand Oaks,Ventura,Ventura,CA,674500,265300,463800,641200,712300,751600
